PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,seqName,host,samplingDate,deer_outbreak_id
0.5696920486436786,-0.10645426828224071,-0.6345963755230732,0.012142524968173904,-0.5031638765598643,-0.5838026643904364,0.404062953056454,-0.6769809080896411,0.716277347747097,0.3187665806018782,0.10342489972483185,-1.1483869410966463e-15,hCoV-19/USA/KS-CDC-LC0296592/2021/EPI_ISL_5078244/2021-09-12,human,2021-09-12,NA
0.8724425751678635,-0.9869653525114451,-0.048424726955102734,-0.35997133732466763,0.37561289561697814,1.0462377853373344,-0.3116736969454683,0.1637538762327247,0.8661826688832283,0.2480959583419235,0.16815759152409046,-5.100087019371813e-16,hCoV-19/USA/KS-CDC-LC0317069/2021/EPI_ISL_5263932/2021-09-27,human,2021-09-27,NA
0.4640192880204256,1.3761194909804029,-1.932563011075685,-1.009550213898479,-0.04864043220438015,0.6499088340028057,0.16750912661235184,0.13881966692803932,0.43478085347076434,0.08072452473545423,0.23472986571337445,1.8388068845354155e-16,hCoV-19/USA/KS-CDC-LC0400983/2021/EPI_ISL_7662641/2021-11-16,human,2021-11-16,NA
0.567271218627395,0.4641990568006204,-1.1461196794630937,-0.5949682586467973,-0.005290993405596439,0.5451878896031531,0.131112769326303,-0.1331407980405088,0.7069107574449488,0.22258228263691454,0.227015556042624,-9.679756995950584e-16,hCoV-19/USA/KS-CDC-LC0434979/2021/EPI_ISL_8153688/2021-12-06,human,2021-12-06,NA
0.6447101665826226,-0.2197412688342164,-0.5562871807536511,-0.284031792208036,0.027221085693491076,0.46664718130341365,0.1038155013617667,-0.3371111467669208,0.9110081854255868,0.32897560106300994,0.22122982378956144,3.642919299551295e-16,hCoV-19/USA/KS-CDC-QDX30129679/2021/EPI_ISL_5929499/2021-10-16,human,2021-10-16,NA
0.6447101665826226,-0.2197412688342164,-0.5562871807536511,-0.284031792208036,0.027221085693491076,0.46664718130341365,0.1038155013617667,-0.3371111467669208,0.9110081854255868,0.32897560106300994,0.22122982378956144,3.642919299551295e-16,hCoV-19/USA/KS-CDC-QDX30129688/2021/EPI_ISL_5929523/2021-10-17,human,2021-10-17,NA
1.1453482837316318,-0.01891760248838461,-0.5978237660520838,-0.6434137061602136,0.10683156799152385,-0.7174486373911945,0.9313802063353585,-0.146501362191166,0.5988723936750014,0.3471838873204288,0.008573537779201858,-2.740863092043355e-16,hCoV-19/USA/KS-KHEL-4532/2021/EPI_ISL_3375608/2021-08-10,human,2021-08-10,NA
1.3102975890235076,-0.911631107829958,0.15214148657047433,-0.5946378267620517,0.6884568622560965,0.27223742714332577,0.5920318706891783,-0.02897984100862244,1.0305443884579588,0.47843962114256394,0.12299479074760948,1.0061396160665481e-16,hCoV-19/USA/KS-KHEL-5581/2021/EPI_ISL_4080129/2021-09-06,human,2021-09-06,NA
0.5818176087012252,0.5859108235665651,-1.3697920768138951,-0.4459097915023814,-0.6491554799920309,-0.6974948045568202,0.28622575157399155,-0.043307851565090094,0.10561772569420788,0.01683585589339982,-0.03344175894405635,-1.1206313654810174e-15,hCoV-19/USA/KS-KHEL-5664/2021/EPI_ISL_4170802/2021-09-03,human,2021-09-03,NA
0.15212217455741334,-0.284249424859167,0.3223918560807834,-2.3605969988310247,2.2778506351479324,-0.5868580638230079,1.5791459117871098,-0.3481122260210554,0.2524800473720012,0.38127256494268935,0.03714112782485876,-3.299444051307887e-15,hCoV-19/USA/KS-KHEL-6187/2021/EPI_ISL_4740896/2021-09-25,human,2021-09-25,NA
-0.15173199747842947,0.2814418626450688,1.3783115846980507,0.5305922362493267,1.1387022198551409,3.2830983895616495,0.5381571464260448,1.9836778430611806,0.7279994739434156,0.5037767780871265,1.5078138219036405,1.9186041644303486e-15,hCoV-19/USA/KS-KHEL-6993/2021/EPI_ISL_6335130/2021-11-08,human,2021-11-08,NA
0.14269967053172095,-0.4266401205418623,0.09310867104410339,0.5095510189302996,0.4307441061781024,1.1370360276984637,2.313833654940357,1.1333993407585377,0.09115699113776149,0.881535008835941,-0.3928236630274138,3.642919299551295e-16,hCoV-19/USA/KS-KHEL-7363/2021/EPI_ISL_6698811/2021-11-15,human,2021-11-15,NA
1.2355635153112337,-0.24850557095993248,-0.44861290888940514,-1.1573581073695611,1.082217304627204,1.3452482296212693,0.2940859344160748,0.46490504566795043,0.9902891456400643,0.36433150707692435,0.24769059565629617,-7.320533068622126e-16,hCoV-19/USA/KS-KHEL-7482/2021/EPI_ISL_7132016/2021-11-29,human,2021-11-29,NA
1.0036355791534217,1.3693627937273156,0.594048540463354,-0.6384635890831134,0.5529774020360219,-0.012933015446407327,0.28541997180457646,1.0580260229897862,0.6326891788071427,-0.027340273679254488,1.7901537748947254,-4.683753385137379e-16,hCoV-19/USA/KS-KHEL-8134/2021/EPI_ISL_7975945/2021-12-16,human,2021-12-16,NA
1.23779388384273,0.7838318348615636,0.5996548251060911,-0.40496791608351895,-0.3889684930607015,-1.852081400249045,0.17415800061890985,1.657840537650411,-0.5727677595324945,-0.4916894153363784,1.1565422373077199,2.1163626406917047e-16,hCoV-19/USA/KY-CDC-ASC210200742/2021/EPI_ISL_6646494/2021-10-02,human,2021-10-02,NA
1.1921603217821621,-2.3164179950575656,0.8255978282020873,0.02408405114187799,0.1126522980531181,0.3046049869115419,-0.5993471809695514,0.5504814969813772,0.4241615485707668,0.06786320730341765,-0.15115768798112364,3.7816971776294395e-16,hCoV-19/USA/KY-CDC-LC0385897/2021/EPI_ISL_6905614/2021-11-13,human,2021-11-13,NA
2.269665362752248,-0.6935168981908253,-1.250104589227512,2.397104183195077,3.2989229513770555,-1.656464288672117,-1.4856866236533082,1.4089283577802405,-1.2541757762416534,-0.04753604036352729,-1.0174720949114189,2.7755575615628914e-16,hCoV-19/USA/KY-CDC-QDX29520122/2021/EPI_ISL_5418411/2021-10-04,human,2021-10-04,NA
1.026588335447693,-2.5337860629885873,1.475104929985348,-0.6259955848166376,1.1516843356098874,1.0572404511995983,-0.8718016366425134,-0.2900160653017451,-1.4086223650778855,0.017947330151930768,0.03919833350229701,-4.544975507059235e-16,hCoV-19/USA/KY-GD_01365/2021/EPI_ISL_7971867/2021-12-03,human,2021-12-03,NA
1.5281971195750104,-0.7079798886594862,-0.5191319923337971,-0.150280144368869,-0.5466949697382927,0.0188648900611181,-0.4746238869799216,0.39417544891831235,-0.8297767774387546,-0.11230731655780386,-0.11743498420025458,7.112366251504909e-16,hCoV-19/USA/KY-GD_02142/2021/EPI_ISL_10723938/2021-12-20,human,2021-12-20,NA
2.4422356070044606,2.9420354258282346,2.592043729020202,-0.07529477022956184,0.28331532044338087,1.4308840930799809,-0.788167184146837,0.02491972541874277,-0.18147571219053688,0.5820310492617209,0.12846777398649667,2.0435042547006788e-15,hCoV-19/USA/KY-GD-091521-165/2021/EPI_ISL_4603989/2021-08-21,human,2021-08-21,NA
1.295150196539535,0.6117707446775602,-0.1259849216715042,-0.28120142482212723,-1.615135679891704,-1.0766887991249647,-2.2935082389058143,4.0508526172072,-0.60524343942787,2.331560004475694,1.7175340340581833,3.778227730677486e-15,hCoV-19/USA/KY-GD-100621-253/2021/EPI_ISL_5623443/2021-10-03,human,2021-10-03,NA
1.3959950597114306,-0.29808116824358016,-0.7399388678683265,0.10272939647188127,-0.9384812327883167,-0.6645227878750337,-0.09607424856433303,-0.18397076363628903,-0.8061177075942683,-0.004623418348524093,-0.09014651035360408,9.332812300755222e-16,hCoV-19/USA/KY-GD-110221-187/2021/EPI_ISL_6422776/2021-10-28,human,2021-10-28,NA
1.7152690613743786,-1.012639462030375,0.8641133482284764,-0.5594008406835309,0.7640309095784821,-0.4697548640291831,0.6029708935742462,-2.0411363383293204,-2.636842073123823,0.4158689765008577,0.21920874767468496,-3.299444051307887e-15,hCoV-19/USA/KY-KSPHL-100912/2021/EPI_ISL_4459219/2021-06-22,human,2021-06-22,NA
2.463210470718976,1.1899939755364544,0.9221683020692688,0.26021341502739015,-0.37500886916772935,-0.4363948297667061,-0.03863925918810581,0.5359375422613488,-1.4624451220316173,-0.10747597198344165,1.9315061136074203,1.5577816814271728e-15,hCoV-19/USA/KY-KSPHL-100961/2021/EPI_ISL_4419044/2021-07-01,human,2021-07-01,NA
2.3044735058432906,-1.2964077981224946,0.11776612958793138,1.3038671357355638,-1.7997000441411406,-1.5698572082895188,-0.11231242300905994,-1.2103933044292936,-1.8269008870127856,0.16095831025073065,-0.1384133308022084,7.112366251504909e-16,hCoV-19/USA/KY-KSPHL-101048/2021/EPI_ISL_4493278/2021-07-17,human,2021-07-17,NA
1.5527458731747914,-1.4402424777815672,0.1809846749659476,-0.3394413545994762,-0.3570465328618332,-1.7701656864898259,0.4536347281570534,0.6880980015145486,-0.3189519902062983,-0.059472504008717425,-0.490107213045904,-2.8796409701215e-16,hCoV-19/USA/LA-CDC-ASC210240878/2021/EPI_ISL_4360287/2021-07-22,human,2021-07-22,NA
1.334521352855473,-0.9118045084132169,0.22290248359023956,0.45105376743785663,0.10928763142046938,1.3194379684460302,-0.047449128887140694,-1.345877292894318,0.8128478598206517,0.7300745474951095,0.5437410728284567,-2.8796409701215e-16,hCoV-19/USA/LA-CDC-LC0122849/2021/EPI_ISL_4154596/2021-07-20,human,2021-07-20,NA
0.8585637713508286,-1.3038759440085783,0.2319424636360743,0.0901945912025137,-0.09686657809523258,0.02501529306658839,-0.0657841343244131,-0.23870338490879053,0.7828954280161435,0.2892159065794039,0.04617543284279685,1.734723475976807e-17,hCoV-19/USA/LA-CDC-QDX27830251/2021/EPI_ISL_4033516/2021-08-12,human,2021-08-12,NA
1.4923122479150197,-0.3903769459877607,1.6788611533935733,0.4088232987374172,0.09550612368623157,0.75763844551789294,-0.9645672240270635,0.9022988268805119,-0.13668550303209243,-0.1305871776775547,1.7386035575317247,1.1553258350005535e-15,hCoV-19/USA/MA-CDCBI-CRSP_4ZWGYDQ7H5MTWA7A/2021/EPI_ISL_5250810/2021-10-08,human,2021-10-08,NA
-0.0192227155828035,3.1510359176396054,1.1459037289355316,0.35572385907343285,-1.2240016272609617,-0.5679109333759057,-0.9212981040588304,-0.1055865184736084,0.6721134846093645,0.08494266129346299,-0.17331698794639497,1.3773704399255848e-15,hCoV-19/USA/MA-CDCBI-CRSP_IUHJ2DSMISL2HBAL/2021/EPI_ISL_8433587/2021-12-22,human,2021-12-22,NA
-0.3173823590710793,1.0879741386274913,-1.7616289287353677,2.047749310080727,3.948823036229328,-1.9778599226297036,-0.670931097438191,-1.2711613627906324,-0.7245676296986207,0.3750960189275586,-0.4537641840582932,-3.774758283725532e-15,hCoV-19/USA/MA-CDCBI-CRSP_L4HL7LF2XL54SEHY/2021/EPI_ISL_6034955/2021-10-29,human,2021-10-29,NA
-0.13410122260922452,-0.32054915799187295,-0.8979127039141579,0.5662980528483131,-1.2766004917698766,0.10225031769391923,-0.9442344477521449,-0.4797015066510655,0.31512631417517606,-0.07602685610012595,0.08771136087402792,1.0304257447302234e-15,hCoV-19/USA/MA-CDCBI-CRSP_OJGEM5HKBWR5U6MX/2022/EPI_ISL_8983902/2022-01-11,human,2022-01-11,NA
-0.3173823590710793,1.0879741386274913,-1.7616289287353677,2.047749310080727,3.948823036229328,-1.9778599226297036,-0.670931097438191,-1.2711613627906324,-0.7245676296986207,0.3750960189275586,-0.4537641840582932,-3.774758283725532e-15,hCoV-19/USA/MA-CDCBI-CRSP_XHUC2CGKGJ7IR452/2021/EPI_ISL_5776919/2021-10-19,human,2021-10-19,NA
4.079949528124118,-0.19345469077935046,0.16546259170774508,1.5662647213577492,-0.7561931080273174,-0.9006101851267939,2.62759591737882,-2.700620061643158,0.801481209796141,-0.06283471979182201,0.2949177750261595,-1.0651202142497596e-15,hCoV-19/USA/MA-CDC-LC0506903/2022/EPI_ISL_9911065/2022-01-21,human,2022-01-21,NA
3.0897575673191486,-0.8815274279865649,0.4115800988501348,1.4777050019614826,-0.7585700066571073,-0.7171957573680269,1.8041439965253276,-1.8655475332943257,0.2025262066122595,-2.433603194281809,-0.3152214448926434,4.5102810375396984e-17,hCoV-19/USA/MA-NEIDL-01710/2021/EPI_ISL_8158615/2021-08-03,human,2021-08-03,NA
0.8603646342127332,1.4114114427528237,2.805108137146804,0.5156548344622318,-0.9882038102787443,-1.5787746597623564,-0.8504108230871001,0.58558402468201,0.30970539574657757,0.017340085196331897,-0.617940851287348,1.5439038936193583e-15,hCoV-19/USA/MA-NEIDL-01733/2021/EPI_ISL_8158637/2021-09-02,human,2021-09-02,NA
0.7980418479825863,-0.1485106254064391,-0.8366968239428823,0.364351088764435,-0.8148921136964524,0.7640205245703114,-0.6854126782529095,-0.6545302911253484,-0.12631376485697188,0.13853465084326572,0.26878576924079595,2.949029909160572e-16,hCoV-19/USA/MD-CDC-LC0425723/2021/EPI_ISL_8026327/2021-12-07,human,2021-12-07,NA
1.2459497889271995,-2.2027738669748085,0.6169100712610169,-0.10342504247926597,-0.047769117758745205,0.032980108966796144,-0.6786274660907459,0.8894098923162486,0.04050604338806596,-0.10784548265534183,-0.28110871278656613,-6.591949208711867e-17,hCoV-19/USA/MD-CDC-MMB11799307/2021/EPI_ISL_8129296/2021-11-23,human,2021-11-23,NA
0.2722424953535056,-1.1015941793576052,0.08541571197412025,0.3588087542958308,-0.011317463644692605,1.4547651213793023,-0.6709742386024629,-0.7180700900794134,1.401767118839208,0.42153201038914384,0.4072123073933337,2.1163626406917047e-16,hCoV-19/USA/MD-CDC-MMB12077105/2021/EPI_ISL_8424797/2021-12-09,human,2021-12-09,NA
0.22892420755001686,0.09042062927972541,1.3743495054871517,0.5182200561175765,-0.30033129660257196,1.1645828535464373,0.38157436124954075,1.5578820079594862,-0.2984304421505501,0.5722877426053233,-2.3308214696308607,2.14064876935538e-15,hCoV-19/USA/MD-CDC-QDX30854892/2021/EPI_ISL_6783603/2021-11-05,human,2021-11-05,NA
0.7832445777400568,-2.716415018709399,1.0792243307254699,0.4606877994315307,0.057341011492536065,1.2702021415976725,-1.2763201661199037,0.25250139152560036,0.8061789021179196,0.11519906827938796,0.04183224903274843,1.5439038936193583e-15,hCoV-19/USA/MD-IGS-012131203437A/2021/EPI_ISL_7222802/2021-10-31,human,2021-10-31,NA
0.6566516567463007,2.379270957519802,1.993147388358715,0.14911874923171475,-0.848802767808924,-1.1199873863742158,-0.6702057727011506,0.4722364560173442,0.4429839750000844,0.06167969473745783,-0.435410091239712,-6.591949208711867e-17,hCoV-19/USA/MD-IGS-062134600838A/2021/EPI_ISL_8875218/2021-12-12,human,2021-12-12,NA
1.7701521957536204,2.8536104004312475,2.365129160145163,-0.11799940092589777,-0.29346216846872353,-0.5172137581495857,-0.3552944827229436,0.37920863766875834,-0.031464779632825624,0.3133220498683206,-0.29034063484630945,2.393918396847994e-16,hCoV-19/USA/MD-IGS-52132312300A/2021/EPI_ISL_7404785/2021-11-19,human,2021-11-19,NA
1.650621746894628,-1.4324182036915274,0.08689911309635667,0.17476460895079715,-0.541385818243217,-0.08343448386750763,-0.5308034974968461,0.2209027305002923,-0.7056177030617271,-0.02484503512720943,-0.1398820664102123,9.749145934989656e-16,hCoV-19/USA/ME-HETL-J6321/2021/EPI_ISL_3800416/2021-08-10,human,2021-08-10,NA
0.10368050617002199,-1.0924531188664184,0.1794252019912888,-0.1459590479546971,0.2002048142802052,-0.15308405020471827,0.3062757439178152,-0.2990272714025775,1.896503848202377,0.40979567204693607,0.08504328249115722,-1.0928757898653885e-15,hCoV-19/USA/ME-HETL-J6590/2021/EPI_ISL_4084335/2021-08-14,human,2021-08-14,NA
-0.028370442491878867,-0.6241651975697232,-0.20548320567690553,-0.01798454790903027,-0.34359514619667975,-1.1764385368778738,0.6269364290285899,-0.5251743696037461,1.614916423028713,0.3429171880078025,-0.033148119573153445,-2.0365653607967715e-15,hCoV-19/USA/ME-HETL-J6593/2021/EPI_ISL_4084275/2021-08-13,human,2021-08-13,NA
0.44089967791511664,3.836177174960793,1.7380609398706939,0.733123723387401,-0.35758184038749985,0.7547946558298606,1.521857153705206,1.2890869150648276,-0.6622059454514365,0.8092181257282915,-0.6049563342570238,1.0304257447302234e-15,hCoV-19/USA/MI-CDC-ASC210082925/2021/EPI_ISL_4949304/2021-09-11,human,2021-09-11,NA
0.995687510105158,-1.4878691884034023,0.12658048494305768,0.27573775618347374,-0.924945252664318,-1.6168840859116402,-0.035373025503447696,0.16327744881835393,-0.18447167424077537,-0.07630253560811154,-0.38753140042692763,2.671474153004283e-16,hCoV-19/USA/MI-CDC-ASC210124489/2021/EPI_ISL_4920508/2021-08-25,human,2021-08-25,NA
2.2960401270905715,-1.6868130578699718,0.2675548918914471,-0.3866075253502537,-0.12930556944485513,-0.5180536313792463,-0.19561836621942424,1.010470299245235,-1.1377577512847543,-0.1457596226810902,-0.3831946508057918,3.0878077872387166e-16,hCoV-19/USA/MI-CDC-ASC210314062/2021/EPI_ISL_6064382/2021-10-06,human,2021-10-06,NA
0.13006084687155067,0.28719491872126895,0.7415604976882901,0.6215530196756068,-1.5554853982021903,-0.15813646539907433,-1.6182510801290053,-0.3619599687069516,0.31271162611395253,0.08293861388798664,-1.8443705262409482,1.7937040741600185e-15,hCoV-19/USA/MI-CDC-ASC210428407/2021/EPI_ISL_7943928/2021-11-19,human,2021-11-19,NA
2.5794162011279957,-0.9038378567029903,-0.04660666240072607,-0.24912896803107226,0.3816919318389476,1.526656310688256,-0.20487536717510524,-0.03760390094079333,0.2972603676892239,2.0319625500956553,0.6128973076764884,3.226585665316861e-16,hCoV-19/USA/MI-CDC-ASC210556858/2021/EPI_ISL_8553817/2021-12-26,human,2021-12-26,NA
0.4439328254390172,0.1103179102255069,-1.357111468400178,0.4506730663189493,-1.4920931682256475,0.3308623565145246,-1.17897924147524,-0.24627302874408083,-0.743437365407096,-0.25021696678353167,0.06675701804431244,1.6826817716975029e-15,hCoV-19/USA/MI-CDC-ASC210654963/2021/EPI_ISL_7946438/2021-11-27,human,2021-11-27,NA
2.1564020804960573,1.3867441752066827,-0.015836336033654863,4.046598744298251,2.761120429682158,-2.5726728116234376,0.2746958556637298,-0.16654575766151075,0.5897833659813542,-2.4313327231479938,0.5222508370370057,4.996003610813204e-16,hCoV-19/USA/MI-CDC-LC0302603/2021/EPI_ISL_5166009/2021-09-21,human,2021-09-21,NA
1.3990003437404899,-0.6402719927791916,-0.21299757851273893,-0.48177197662780347,0.8751056737795788,2.8251148403192743,-0.6684341098346129,-0.06342784315850375,0.654421299188697,0.4319918355276971,0.5521809715899003,4.3368086899420177e-16,hCoV-19/USA/MI-CDC-STM-000726002/2021/EPI_ISL_6337819/2021-08-29,human,2021-08-29,NA
0.6494647359158313,0.45145150070800527,-1.2651839133284744,-0.6943386109139108,-0.1603513505147912,0.26262742517242466,0.018629759191660385,0.23686133797717612,0.310403015495239,0.03984090743572297,0.07987483832701081,3.365363543395006e-16,hCoV-19/USA/MI-CDC-STM-SSA5UGKM4/2021/EPI_ISL_7696500/2021-12-03,human,2021-12-03,NA
-0.8697721707024059,-0.353968831699949,0.6369109006713913,0.9829681856352976,0.17315755395784604,0.4011953679992699,2.23268353777518,-1.2847973451109242,-2.0624606116375745,0.9263934375027923,-0.18604875050309264,-2.8553548414578245e-15,hCoV-19/USA/MI-MDHHS-SC32419/2021/EPI_ISL_3922606/2021-08-07,human,2021-08-07,NA
-0.8426958687664861,-1.342038567136887,2.034907771403196,-0.8410532265189544,3.096723140167121,2.7664198809571707,1.9200674399140847,-1.2012387493441012,-2.286004165767934,1.0594753935115642,0.19281546071752012,-3.632510958695434e-15,hCoV-19/USA/MI-MDHHS-SC35221/2021/EPI_ISL_5431866/2021-10-12,human,2021-10-12,NA
-1.3067567696589295,-1.226928648967645,0.7844607223161639,0.14247282233091185,0.40036017817755204,-0.4993775607247187,1.663424037518469,0.4999405133376926,-1.0641891893670254,0.33256354210586053,-0.6650181875202341,-1.5230872119076366e-15,hCoV-19/USA/MI-MDHHS-SC36685/2021/EPI_ISL_6969664/2021-11-04,human,2021-11-04,NA
-0.20249388658653789,2.795071215385138,2.511491283699125,0.7422718312603787,-0.13023220770535573,-0.7989217090656359,1.9089881986823012,-0.5526746956864107,-0.7872839981395705,2.5596590763595737,-0.21558198933300535,-1.9671764217576992e-15,hCoV-19/USA/MI-MDHHS-SC39262/2022/EPI_ISL_9749236/2022-01-26,human,2022-01-26,NA
1.8690030914739078,-2.6475637904622045,1.1063586909409304,0.39459385230341715,-5.287521198841794e-4,0.77703921234028694,-0.8748972486224094,0.23647605144445927,-0.23958560540983953,0.14357749492721011,-0.046107714102287534,1.932481952238163e-15,hCoV-19/USA/MI-UM-10042131550/2021/EPI_ISL_5998801/2021-10-13,human,2021-10-13,NA
1.8690030914739078,-2.6475637904622045,1.1063586909409304,0.39459385230341715,-5.287521198841794e-4,0.77703921234028694,-0.8748972486224094,0.23647605144445927,-0.23958560540983953,0.14357749492721011,-0.046107714102287534,1.932481952238163e-15,hCoV-19/USA/MI-UM-10042161154/2021/EPI_ISL_5989823/2021-10-14,human,2021-10-14,NA
1.6965340928148946,-2.337758512667795,0.941990444817556,-1.3080115157579266,1.624672563879502,1.6512700046205633,-0.5588758816289161,1.809669796937815,-0.609020749774977,-2.1031563561877245,-0.5581109711461717,1.7659484985443896e-15,hCoV-19/USA/MN-CDC-IBX303449653374/2021/EPI_ISL_5690595/2021-10-13,human,2021-10-13,NA
2.2101270068072583,-1.3845958862174421,0.13895116407250757,-0.42755935274339596,0.021904419424733423,-0.19454780438013575,-0.06640669947769223,0.7340434014211307,-0.8497646618486363,-0.00714931680577723,-0.23370225036329642,1.0304257447302234e-15,hCoV-19/USA/MN-CDC-IBX495166663226/2021/EPI_ISL_7700403/2021-11-24,human,2021-11-24,NA
1.3215377158609871,-0.35269863926288053,-0.6059710247070247,-0.7029268393649766,-0.2264543702039443,-1.2836542737640904,0.610248892281197,0.5665202049958353,-0.1632930473412943,-0.010995599260408332,-0.30164575595192206,-1.0408340855860843e-17,hCoV-19/USA/MN-Mayo-16409/2021/EPI_ISL_13600688/2021-10-03,human,2021-10-03,NA
2.0918270340342473,-1.1393623714283438,0.40440299444019323,0.13919127245739282,0.01549353222529587,-0.3784680197376777,0.7055649403939077,-0.8174019263481221,0.04576196708923913,0.592400517968809,0.1253356008102542,-5.793976409762536e-16,hCoV-19/USA/MN-UMGC-9143/2021/EPI_ISL_4009027/2021-08-01,human,2021-08-01,NA
2.291963795199165,-1.7827395132870516,0.47437990298851895,-0.26381221852086695,0.039274598778889114,-0.2537926725847016,-0.0854699001980701,0.6516787148809614,-0.7850140685071189,0.041520805478304924,-0.24848256963168527,2.949029909160572e-16,hCoV-19/USA/MO-CDC-QDX29360773/2021/EPI_ISL_5389045/2021-10-01,human,2021-10-01,NA
1.0087774346929255,-2.0902135294931363,0.8444419147875777,-0.7918581672168505,0.9607360035569332,0.03625455429429724,0.205961684609482,1.0017637903973993,1.3703720189956266,0.20208632507223878,-0.2059927329422994,1.5612511283791264e-16,hCoV-19/USA/MO-MSPHL-003504/2021/EPI_ISL_3503750/2021-08-02,human,2021-08-02,NA
0.5859426290165125,1.3244991702241107,0.12353411125707349,-0.02752410165159709,-0.7790106358575075,-1.3569116615256744,-0.12674405061691188,0.9741167949298346,-0.23377976102093057,-0.4111461558100032,1.3647695992171502,8.222589276130066e-16,hCoV-19/USA/MS-CDC-2-5117591/2021/EPI_ISL_6473038/2021-10-24,human,2021-10-24,NA
0.3423958354580011,-0.4431873460726923,-0.7997123944436288,1.2534433812455303,-1.9925057133679793,-0.4252074962315746,-1.001340970930936,-1.142101875193286,-0.5267663573081306,-0.03929248261690376,0.08619024212576483,4.5102810375396984e-17,hCoV-19/USA/MS-CDC-ASC210317363/2021/EPI_ISL_6159808/2021-09-24,human,2021-09-24,NA
1.1229217673476817,1.0543159500647634,-1.7580373257223325,-0.41865196366110136,-0.7935271884158646,-0.1613004437348532,0.08457832093253526,-0.18065662448089997,-0.707436675751064,-0.005014693664341309,0.09012430613507327,-2.3245294578089215e-16,hCoV-19/USA/MS-CDC-LC0155490/2021/EPI_ISL_3604642/2021-08-01,human,2021-08-01,NA
1.1307755254003395,1.130482591024249,0.4850822255931635,-0.4444068086182562,-0.2511414304138515,-1.5757431785563156,0.30602093005956743,1.409990402541863,-0.285036484075423,-0.3679160238516825,1.3355763541127992,-3.434752482434078e-16,hCoV-19/USA/MS-MSPHL-0553/2021/EPI_ISL_5604701/2021-10-03,human,2021-10-03,NA
1.0816526587520259,1.4330994044771117,0.17280660049443974,-0.5925298499857858,-0.2605458756457932,-1.4898886382271463,0.31464970211904364,1.4689735600754878,-0.3568969798450134,-0.403668769480364,1.3124869086939872,4.3368086899420177e-16,hCoV-19/USA/MS-UMMC-M1432H7-515163/2021/EPI_ISL_5253476/2021-10-05,human,2021-10-05,NA
-1.2036546897337637,-1.0790051123814504,0.4936993525907374,-0.9191009622952756,0.41422402206830716,-2.3935639279123313,0.80400785907939,-0.7656920657411085,0.3827027765151191,0.008645496796336815,-0.32047388220579043,-3.119032809806299e-15,hCoV-19/USA/MS-UMMC-M1617C11-517899/2021/EPI_ISL_7723984/2021-11-22,human,2021-11-22,NA
-1.5254358426534327,-0.7961003906554419,0.08763335445211114,-1.273527602977048,0.33470089047548407,-2.8202913319000578,0.8448642420705814,-0.06914394941980984,0.5919555216089062,-0.21524563131236107,-0.5171245049652425,-2.6749435999562365e-15,hCoV-19/USA/MS-UMMC-M1711H2-518740/2021/EPI_ISL_8185734/2021-12-17,human,2021-12-17,NA
0.7020734047918696,-0.4569426184281112,-0.4795630324417371,0.04392003895297529,-0.6486649341923911,-0.9139176399533405,0.2561617225706806,-0.3501981614153062,0.37336045860667105,0.16469123603019886,-0.06237806356312833,4.5102810375396984e-17,hCoV-19/USA/MT-CDC-STM-000711004/2021/EPI_ISL_6489345/2021-07-25,human,2021-07-25,NA
1.1229217673476817,1.0543159500647634,-1.7580373257223325,-0.41865196366110136,-0.7935271884158646,-0.1613004437348532,0.08457832093253526,-0.18065662448089997,-0.707436675751064,-0.005014693664341309,0.09012430613507327,-2.3245294578089215e-16,hCoV-19/USA/MT-UMGC-03191/2021/EPI_ISL_11864207/2021-08-27,human,2021-08-27,NA
0.358065686495959,-0.08723508330492236,-1.040158568019499,4.734680070855096,3.507287847302519,0.381792176365501,0.122264073064688,0.652436930944058,-0.5817763776186364,1.0866003986446175,-0.9124598162691729,2.220446049250313e-16,hCoV-19/USA/MT-USAFSAM-S5548/2021/EPI_ISL_4001556/2021-08-10,human,2021-08-10,NA
2.3627051142022437,-2.2103558786583974,0.832669022748374,-0.3824416643000961,0.5599078166194629,0.7209118053142949,-0.38030390995040875,0.8427508085149835,-0.4504680666744005,0.1142622369796976,-0.1278625913675192,8.222589276130066e-16,hCoV-19/USA/NC-CDC-ASC210316759/2021/EPI_ISL_6166008/2021-10-10,human,2021-10-10,NA
1.2891773616371653,1.1497495217169362,-2.5184795735826286,2.3442662154707827,3.076072937063075,-0.4578181767145122,-1.4742675168599548,0.36171261752390904,-0.4777719806884415,0.19495317754112934,-0.4550343677420317,3.885780586188048e-16,hCoV-19/USA/NC-CDC-ASC210379240/2021/EPI_ISL_5583682/2021-09-27,human,2021-09-27,NA
1.05201001129964,1.0022993109987628,-1.6304489036639498,-1.1859436168390611,-0.11540636690693867,-0.7509494779149074,0.7572670264997066,0.534096678978266,-0.09522271360537424,-0.011083437389945373,-0.11130354681570556,-9.54097911787244e-16,hCoV-19/USA/NC-CDC-ASC210449008/2021/EPI_ISL_6554862/2021-10-31,human,2021-10-31,NA
